Reporter Identifier	VALUE
ILMN_2396338	6.685
ILMN_1701216	9.759
ILMN_1768363	8.111
ILMN_1782004	6.372
ILMN_2074258	10.06
ILMN_1737662	6.335
ILMN_1706493	6.227
ILMN_1772312	6.442
ILMN_1701170	6.442
ILMN_1651826	10.18
ILMN_1686626	11.27
ILMN_1690576	6.439
ILMN_2357976	6.765
ILMN_2408179	7.286
ILMN_1760563	8.525
ILMN_1743137	9.785
ILMN_1705364	7.999
ILMN_2390416	8.926
ILMN_1742782	6.738
ILMN_2152402	8.649
ILMN_1668822	6.4
ILMN_1690241	6.778
ILMN_1763207	6.588
ILMN_2321064	6.915
ILMN_2258383	6.62
ILMN_1683300	6.578
ILMN_1742230	11
ILMN_1658327	7.59
ILMN_1696692	6.638
ILMN_1680831	9.579
ILMN_1676318	6.83
ILMN_1720850	10.63
ILMN_1729645	6.574
ILMN_1734929	6.523
ILMN_1800590	9.719
ILMN_1741985	7.458
ILMN_2166972	6.967
ILMN_2230035	10.91
ILMN_1767612	10.38
ILMN_1762466	10.94
ILMN_2299737	6.826
ILMN_1663592	6.744
ILMN_1711053	6.466
ILMN_1703111	7.326
ILMN_1776656	6.983
ILMN_1775012	8.087
ILMN_2257833	9.264
ILMN_2377056	6.563
ILMN_1794956	7.527
ILMN_2352159	7.1
ILMN_1745415	11.41
ILMN_1804268	6.296
ILMN_1790455	7.074
ILMN_1705653	6.338
ILMN_2320280	6.82
ILMN_1680300	7.045
ILMN_2246131	6.463
ILMN_1732154	6.39
ILMN_1697642	9.301
ILMN_1715928	6.308
ILMN_1705568	6.55
ILMN_2342084	9.477
ILMN_2266334	6.282
ILMN_1737380	8.623
ILMN_1812403	11.84
ILMN_1672596	7.624
ILMN_1763638	10.79
ILMN_1733042	8.435
ILMN_2136147	8.914
ILMN_1751760	8.123
ILMN_2148452	7.304
ILMN_2054510	6.499
ILMN_1808059	9.187
ILMN_2325506	9.598
ILMN_2248912	6.769
ILMN_1766169	7.054
ILMN_1695110	10.66
ILMN_1771966	11.22
ILMN_1811188	8.982
ILMN_1786433	8.206
ILMN_1758090	6.847
ILMN_1796113	10.85
ILMN_2176592	8.189
ILMN_1685641	7.072
ILMN_1735979	11.21
ILMN_2390453	8.278
ILMN_1764166	10.27
ILMN_2259949	6.516
ILMN_1655433	7.346
ILMN_1693394	11.09
ILMN_1716446	7.335
ILMN_1704070	7.073
ILMN_2255133	9.744
ILMN_1659800	6.632
ILMN_1752899	10.16
ILMN_2342271	6.891
ILMN_1665761	6.288
ILMN_1667885	6.332
ILMN_1801119	6.754
ILMN_2363250	6.591
ILMN_1701120	6.452
ILMN_2246956	6.994
ILMN_1769229	6.859
ILMN_1654118	11.28
ILMN_1742410	6.824
ILMN_1749096	6.751
ILMN_1766541	6.46
ILMN_1774997	6.711
ILMN_2359627	6.558
ILMN_1731193	7.25
ILMN_2396982	8.635
ILMN_1752953	8.487
ILMN_2181445	11.9
ILMN_1664235	6.376
ILMN_1773925	6.485
ILMN_1717976	6.519
ILMN_2279645	6.251
ILMN_1694666	6.396
ILMN_1655722	6.595
ILMN_1746561	9.738
ILMN_1710514	8.01
ILMN_1746053	6.493
ILMN_1737314	11.25
ILMN_1651285	6.676
ILMN_1706886	6.814
ILMN_1665996	6.699
ILMN_2378081	6.682
ILMN_1754199	7.388
ILMN_2367275	9.689
ILMN_1788844	6.715
ILMN_2371147	7.746
ILMN_1701165	7.284
ILMN_1671715	7.206
ILMN_1704452	10.39
ILMN_1743966	6.74
ILMN_1775192	13.01
ILMN_2357272	10.25
ILMN_1690321	8.953
ILMN_1814686	9.862
ILMN_2335264	6.659
ILMN_1773117	10.28
ILMN_1712161	7.233
ILMN_1676241	8.585
ILMN_1767015	7.104
ILMN_1678260	6.593
ILMN_1669663	6.716
ILMN_1670398	7.244
ILMN_1680683	6.605
ILMN_1668907	6.696
ILMN_2333146	6.762
ILMN_1738529	9.173
ILMN_1678757	10.61
ILMN_1683471	6.656
ILMN_1677637	6.332
ILMN_1799280	7.425
ILMN_1673360	6.657
ILMN_1734611	6.534
ILMN_1684086	6.611
ILMN_1719820	6.451
ILMN_1793988	6.402
ILMN_1706644	6.435
ILMN_1761910	6.987
ILMN_1712712	6.743
ILMN_1809543	6.802
ILMN_1751276	6.365
ILMN_1687149	6.991
ILMN_1697923	6.353
ILMN_1733066	6.744
ILMN_1744822	9.706
ILMN_1668924	6.733
ILMN_1718982	6.581
ILMN_1755796	6.461
ILMN_2410182	6.563
ILMN_1796685	6.493
ILMN_1684042	9.265
ILMN_2060652	7.009
ILMN_1702637	6.954
ILMN_2234697	10.26
ILMN_2181892	7.766
ILMN_2351638	7.432
ILMN_1806473	6.311
ILMN_1804798	9.019
ILMN_1773504	6.411
ILMN_1814808	9.826
ILMN_1712608	6.699
ILMN_1690217	6.419
ILMN_1755818	6.578
ILMN_2206746	6.773
ILMN_1768534	7.961
ILMN_1726809	7.39
ILMN_1742787	6.464
ILMN_1699585	6.168
ILMN_1673590	6.626
ILMN_1708131	8.374
ILMN_1656638	6.134
ILMN_1813043	6.403
ILMN_2070521	6.16
ILMN_1719570	6.736
ILMN_1692973	7.471
ILMN_2362034	9.003
ILMN_1771268	6.341
ILMN_2380418	10.84
ILMN_2372413	8.41
ILMN_1763386	9.508
ILMN_2259495	6.727
ILMN_1770505	8.725
ILMN_2309245	8.744
ILMN_1674160	9.157
ILMN_1726342	6.484
ILMN_1708485	7.177
ILMN_1688489	6.441
ILMN_1768194	8.673
ILMN_2182704	12.33
ILMN_2405684	12.03
ILMN_1776181	9.887
ILMN_1681644	7.082
ILMN_1815361	6.893
ILMN_2349459	9.43
ILMN_1803124	7.762
ILMN_1801605	8.482
ILMN_2338849	6.407
ILMN_1674036	6.096
ILMN_1727144	6.435
ILMN_1805826	10.07
ILMN_2214098	9.627
ILMN_1675612	8.714
ILMN_1807331	6.384
ILMN_1668277	6.366
ILMN_1709484	8.462
ILMN_1721921	10.51
ILMN_2142935	6.483
ILMN_2157510	9.441
ILMN_1760530	6.48
ILMN_1679782	6.882
ILMN_1681242	6.292
ILMN_1699669	6.431
ILMN_1691436	10.65
ILMN_1797793	8.12
ILMN_2106656	9.732
ILMN_2106658	13.41
ILMN_1695354	7.021
ILMN_1787794	6.461
ILMN_1810239	6.462
ILMN_2308338	6.371
ILMN_1700915	12.04
ILMN_2295290	6.037
ILMN_1758542	6.477
ILMN_1800412	6.876
ILMN_1800776	6.294
ILMN_1798803	6.537
ILMN_1789994	6.389
ILMN_1791688	6.108
ILMN_1702755	6.251
ILMN_1722718	7.579
ILMN_2299045	7.604
ILMN_1811148	7.65
ILMN_1814200	7.308
ILMN_1707469	6.545
ILMN_1682661	6.818
ILMN_1740900	6.959
ILMN_1709734	6.359
ILMN_1693749	6.508
ILMN_1660552	6.45
ILMN_1747650	7.214
ILMN_1741566	9.273
ILMN_1761264	6.315
ILMN_2123415	7.731
ILMN_1702371	6.455
ILMN_1706957	9.128
ILMN_2095577	6.917
ILMN_1801658	6.706
ILMN_2070896	9.548
ILMN_1789095	9.811
ILMN_1772713	11.29
ILMN_1777854	6.314
ILMN_1796138	7.962
ILMN_1759892	6.636
ILMN_1672307	6.502
ILMN_1751465	6.475
ILMN_1679464	6.988
ILMN_2298301	6.518
ILMN_1655086	6.429
ILMN_1692748	6.578
ILMN_1656373	6.862
ILMN_1734410	6.985
ILMN_2318733	7.469
ILMN_1770803	9.857
ILMN_1724658	13.4
ILMN_2045419	6.34
ILMN_1718961	6.559
ILMN_1708513	6.974
ILMN_1699989	8.039
ILMN_1711170	6.2
ILMN_1773997	6.473
ILMN_1689172	6.662
ILMN_1728780	6.482
ILMN_1803956	6.64
ILMN_1730032	7.783
ILMN_1793966	7.093
ILMN_1782633	9.4
ILMN_1656382	6.466
ILMN_2298511	9.489
ILMN_1703894	6.614
ILMN_1659343	11.08
ILMN_1810680	8.041
ILMN_1786658	12.08
ILMN_2343010	12.25
ILMN_2258488	6.522
ILMN_2329759	6.111
ILMN_1759369	6.306
ILMN_1670746	6.362
ILMN_1781833	6.406
ILMN_1715583	11.7
ILMN_2147920	7.481
ILMN_1793049	6.753
ILMN_2352921	7.392
ILMN_1788764	6.467
ILMN_2352926	6.689
ILMN_1657746	9.557
ILMN_1766736	6.199
ILMN_1796928	6.155
ILMN_1708152	6.654
ILMN_1670091	6.262
ILMN_1712718	9.254
ILMN_1699179	6.439
ILMN_1688381	7.499
ILMN_1655210	6.439
ILMN_1798112	6.469
ILMN_2217056	6.625
ILMN_1652472	7.609
ILMN_1772034	6.53
ILMN_2311089	9.724
ILMN_1738027	10.05
ILMN_1666652	6.799
ILMN_1771065	6.979
ILMN_1677794	6.776
ILMN_1697546	8.609
ILMN_1730019	7.531
ILMN_1758918	12.44
ILMN_1785635	11.64
ILMN_1774134	6.771
ILMN_1736981	6.573
ILMN_1771061	6.606
ILMN_1696420	8.752
ILMN_2082810	10.97
ILMN_2349600	10.89
ILMN_1702335	6.866
ILMN_1701711	9.929
ILMN_1651405	10.19
ILMN_1811481	6.478
ILMN_1781085	6.574
ILMN_1750821	6.425
ILMN_1667928	6.381
ILMN_2247703	6.672
ILMN_2363489	8.463
ILMN_1778684	8.545
ILMN_1658805	6.529
ILMN_1736836	6.407
ILMN_1703686	7.003
ILMN_1800430	6.444
ILMN_1665554	8.54
ILMN_1781580	11.17
ILMN_1803570	6.62
ILMN_1800619	7.694
ILMN_1693410	10.11
ILMN_1797693	8.233
ILMN_1760757	6.715
ILMN_2398432	11.02
ILMN_1719165	7.295
ILMN_1775943	9.73
ILMN_2225511	6.616
ILMN_1727813	12.47
ILMN_1666967	8.236
ILMN_2226324	11.75
ILMN_1669308	8.483
ILMN_2365549	12.14
ILMN_1658800	10.24
ILMN_1756165	6.401
ILMN_2185845	7.775
ILMN_1708496	8.248
ILMN_2305249	6.644
ILMN_1675776	6.302
ILMN_1660400	6.319
ILMN_1714669	6.26
ILMN_1672871	6.583
ILMN_1656045	6.99
ILMN_2296011	6.482
ILMN_1805111	7.271
ILMN_1673518	12.12
ILMN_1801866	8.259
ILMN_1761915	7.232
ILMN_1662896	8.162
ILMN_2086222	9.945
ILMN_1757794	6.758
ILMN_1774596	11.73
ILMN_1734483	9.945
ILMN_1778374	9.985
ILMN_1730709	6.507
ILMN_1760246	9.368
ILMN_1726420	6.427
ILMN_1770161	6.463
ILMN_1723480	6.617
ILMN_1676842	10.88
ILMN_2411264	10.11
ILMN_1691927	8.625
ILMN_1809344	9.143
ILMN_1654153	6.292
ILMN_1674670	6.312
ILMN_1696582	6.06
ILMN_1705066	6.587
ILMN_1732885	7.647
ILMN_1809522	7.787
ILMN_1658231	6.648
ILMN_1707481	9.616
ILMN_1677684	6.707
ILMN_1713964	8.559
ILMN_1666653	6.658
ILMN_2334350	8.956
ILMN_1744725	10.96
ILMN_1687743	9.216
ILMN_2356745	6.635
ILMN_1757298	8.518
ILMN_2049900	6.229
ILMN_1796773	6.178
ILMN_1732271	6.883
ILMN_2081070	7.982
ILMN_1699728	8.011
ILMN_2319414	14.07
ILMN_1659762	13.91
ILMN_2245676	7.563
ILMN_2072140	9.999
ILMN_1759359	10.55
ILMN_1775743	13.18
ILMN_1770085	8.552
ILMN_1707339	9.708
ILMN_2154836	9.34
ILMN_1689154	6.52
ILMN_1662026	7.228
ILMN_1778536	6.552
ILMN_2099528	6.692
ILMN_1698953	6.437
ILMN_1783392	6.489
ILMN_2364852	10.22
ILMN_1752758	6.698
ILMN_2256894	6.426
ILMN_1721813	6.202
ILMN_1687888	6.566
ILMN_1802708	7.663
ILMN_1700067	7.205
ILMN_1676528	8.119
ILMN_2373831	8.005
ILMN_1688101	7.116
ILMN_1783795	6.586
ILMN_1660446	6.505
ILMN_2355786	6.566
ILMN_1663749	6.473
ILMN_1770709	6.241
ILMN_1676895	6.375
ILMN_1772976	8.147
ILMN_1815718	7.801
ILMN_1689438	6.411
ILMN_2202948	10.2
ILMN_1797307	8.549
ILMN_1693145	13.25
ILMN_1778764	9.604
ILMN_2245180	7.257
ILMN_2386100	10.17
ILMN_1749210	8.43
ILMN_1710697	12.4
ILMN_1702107	6.421
ILMN_1676294	6.738
ILMN_1689237	7.444
ILMN_1664167	11.81
ILMN_2155172	10.79
ILMN_1679800	12.03
ILMN_1655734	10.39
ILMN_1682792	9.725
ILMN_2111229	7.235
ILMN_1669208	6.338
ILMN_1730285	6.384
ILMN_1704760	8.167
ILMN_1714878	6.326
ILMN_1717982	7.027
ILMN_1793846	6.793
ILMN_1669554	6.699
ILMN_1676548	11.9
ILMN_1767556	7.111
ILMN_1738955	10.48
ILMN_1770399	6.823
ILMN_1654413	8.627
ILMN_1712854	6.232
ILMN_1783247	6.236
ILMN_1799204	6.566
ILMN_1652715	6.622
ILMN_1770130	6.088
ILMN_2159300	6.471
ILMN_1810462	6.625
ILMN_1680110	14.65
ILMN_1734010	6.809
ILMN_1761411	8.09
ILMN_1665508	7.28
ILMN_1767828	6.276
ILMN_1758153	6.721
ILMN_1704785	6.342
ILMN_1674046	6.535
ILMN_2100936	6.308
ILMN_1784933	6.268
ILMN_1717887	6.539
ILMN_1663649	6.617
ILMN_1791656	9.316
ILMN_1730047	6.51
ILMN_2071682	7.443
ILMN_1677311	6.575
ILMN_1701243	9.022
ILMN_1687478	6.539
ILMN_2231921	6.546
ILMN_1658830	7.091
ILMN_1674373	6.56
ILMN_2158594	7.76
ILMN_1723921	6.529
ILMN_1768339	6.549
ILMN_1772706	10.19
ILMN_2151056	10.36
ILMN_1684497	7.494
ILMN_1662470	10.26
ILMN_2202806	6.561
ILMN_1747741	6.97
ILMN_1749868	11.53
ILMN_1753490	8.867
ILMN_2375141	7.478
ILMN_1765480	6.635
ILMN_1742604	6.418
ILMN_1672711	6.485
ILMN_1681967	6.621
ILMN_1660288	6.718
ILMN_1792270	6.477
ILMN_1750338	8.19
ILMN_2128639	9.192
ILMN_1773497	6.479
ILMN_1759157	6.416
ILMN_2298611	6.372
ILMN_1665760	6.424
ILMN_2259520	6.37
ILMN_2344744	6.281
ILMN_2205963	6.727
ILMN_1708277	6.698
ILMN_1754660	7.887
ILMN_1672717	10.55
ILMN_2118472	13.56
ILMN_1754538	10.33
ILMN_2295346	6.175
ILMN_1718520	10.03
ILMN_1783873	6.812
ILMN_1765232	8.292
ILMN_1710207	8.59
ILMN_1678652	8.48
ILMN_1795563	6.308
ILMN_1768077	8.532
ILMN_1720898	6.263
ILMN_2097164	6.456
ILMN_1735292	6.555
ILMN_1664488	6.688
ILMN_1777591	6.064
ILMN_1719577	6.368
ILMN_1662791	6.264
ILMN_1720755	6.325
ILMN_2415617	6.518
ILMN_1742473	6.242
ILMN_1664741	6.5
ILMN_1738047	6.572
ILMN_1792110	8.771
ILMN_1838791	6.469
ILMN_2301163	7.577
ILMN_1671905	7.625
ILMN_1805603	6.324
ILMN_1757099	7.054
ILMN_1782861	6.685
ILMN_1788878	7.185
ILMN_2101719	7.131
ILMN_1665207	6.565
ILMN_1775423	8.348
ILMN_1680367	6.582
ILMN_1802702	6.493
ILMN_2183519	6.428
ILMN_1692568	6.526
ILMN_1781654	6.241
ILMN_1724517	6.357
ILMN_1783629	6.235
ILMN_1797104	6.532
ILMN_1702584	6.566
ILMN_1725594	12.27
ILMN_1802192	6.481
ILMN_2128967	9.241
ILMN_1811082	6.426
ILMN_1786759	11.73
ILMN_1708304	6.507
ILMN_2267365	6.573
ILMN_1788356	7.795
ILMN_2359029	9.007
ILMN_1665660	6.281
ILMN_1752988	9.954
ILMN_2077094	13.59
ILMN_1808163	8.129
ILMN_1812134	7.281
ILMN_1786872	7.262
ILMN_1680963	6.343
ILMN_1799053	6.601
ILMN_1652602	6.946
ILMN_1788756	6.262
ILMN_1789804	6.532
ILMN_1765039	6.926
ILMN_2133784	9.045
ILMN_1791968	6.416
ILMN_1673982	6.333
ILMN_1653836	6.398
ILMN_1782371	6.341
ILMN_1729842	6.339
ILMN_1803015	6.365
ILMN_1680102	7.232
ILMN_1767642	10.2
ILMN_2160718	6.765
ILMN_1696826	6.44
ILMN_1739345	9.35
ILMN_1724532	6.46
ILMN_1664773	6.656
ILMN_2341487	6.679
ILMN_1796440	6.772
ILMN_1726104	7.861
ILMN_2050790	7.735
ILMN_1674017	6.66
ILMN_2213297	10.75
ILMN_1664738	9.118
ILMN_2063051	6.632
ILMN_1706842	6.382
ILMN_1713402	7.524
ILMN_1728965	8.451
ILMN_1802649	8.499
ILMN_1815878	10.89
ILMN_1677080	8.507
ILMN_2073263	8.891
ILMN_1773148	7.942
ILMN_2268593	6.983
ILMN_1709050	6.687
ILMN_2243516	9.227
ILMN_1680659	7.421
ILMN_1767103	6.393
ILMN_2045800	6.651
ILMN_1732739	6.74
ILMN_1779163	9.08
ILMN_1757847	7.631
ILMN_2168520	9.051
ILMN_1683635	9.205
ILMN_2049693	7.933
ILMN_1793570	6.569
ILMN_1781419	8.706
ILMN_1656463	8.34
ILMN_1659017	9.577
ILMN_1798270	12.56
ILMN_2168079	5.932
ILMN_1669579	6.257
ILMN_2163051	6.823
ILMN_1759828	6.678
ILMN_1790637	10.26
ILMN_1790100	9.803
ILMN_1811437	6.332
ILMN_1777765	11.08
ILMN_2196335	8.192
ILMN_2196337	9.617
ILMN_1758537	6.386
ILMN_1804611	9.442
ILMN_2180371	10.96
ILMN_1709367	6.597
ILMN_1745497	9.679
ILMN_1787199	7.029
ILMN_1792671	11.6
ILMN_1788810	10.55
ILMN_2077733	8.928
ILMN_2122176	9.126
ILMN_2105923	10.11
ILMN_1772446	8.683
ILMN_2229922	9.25
ILMN_1726289	8.246
ILMN_1755414	7.056
ILMN_1757142	6.486
ILMN_1763311	6.379
ILMN_1751898	8.253
ILMN_1722880	6.213
ILMN_1809597	6.271
ILMN_1721569	6.545
ILMN_1713189	11.85
ILMN_1711720	6.332
ILMN_1737818	8.929
ILMN_2169856	8.552
ILMN_1772527	9.757
ILMN_1728435	7.633
ILMN_1798957	10.93
ILMN_1727055	11.65
ILMN_1654429	6.655
ILMN_2161556	8.355
ILMN_1791792	7.809
ILMN_1715567	6.356
ILMN_2105298	6.434
ILMN_1667857	10.43
ILMN_1706186	6.259
ILMN_1675616	6.646
ILMN_1770616	10.11
ILMN_1812191	10.66
ILMN_1727606	6.339
ILMN_2234710	7.193
ILMN_2234709	7.04
ILMN_1773927	6.379
ILMN_1804656	8.698
ILMN_1670355	7.048
ILMN_1774878	6.409
ILMN_2085659	7.14
ILMN_1658477	6.761
ILMN_1667510	9.682
ILMN_1696035	6.343
ILMN_2223350	8.339
ILMN_1658494	7.91
ILMN_2042792	6.387
ILMN_1773388	6.569
ILMN_2196550	6.123
ILMN_2391551	10.71
ILMN_1795128	10.21
ILMN_2285585	6.493
ILMN_1660754	9.136
ILMN_2206294	6.459
ILMN_1726054	6.464
ILMN_1682774	11.79
ILMN_1680178	6.43
ILMN_1736816	8.695
ILMN_1797475	6.469
ILMN_1693431	6.686
ILMN_1696048	6.276
ILMN_1761486	7.895
ILMN_1759486	6.319
ILMN_1755882	8.559
ILMN_1760613	6.799
ILMN_1700276	10.16
ILMN_1758093	7.171
ILMN_1740165	9.63
ILMN_2374076	8.796
ILMN_1769757	9.56
ILMN_1807667	6.52
ILMN_2083789	6.338
ILMN_1666208	11.97
ILMN_2204297	10.77
ILMN_1741331	10
ILMN_1660812	7.421
ILMN_1706305	10.2
ILMN_2055218	6.677
ILMN_1699091	6.487
ILMN_2265093	6.817
ILMN_1682102	6.93
ILMN_1777708	6.973
ILMN_1755677	8.734
ILMN_1771629	7.162
ILMN_1692588	7.203
ILMN_1704238	6.886
ILMN_1804908	6.946
ILMN_1712748	9.988
ILMN_2181883	9.564
ILMN_1758293	7.541
ILMN_1667839	10.14
ILMN_1726594	6.55
ILMN_1777487	7.211
ILMN_2186858	9.995
ILMN_1713744	10.31
ILMN_1734440	7.829
ILMN_2111918	13.5
ILMN_1680781	13.19
ILMN_2287082	6.236
ILMN_1781102	7.993
ILMN_2394193	9.424
ILMN_1684357	6.589
ILMN_2354269	7.357
ILMN_1686043	6.488
ILMN_1685781	9.304
ILMN_2193315	9.851
ILMN_1788787	6.462
ILMN_1669545	6.606
ILMN_1760222	6.422
ILMN_1806825	7.957
ILMN_1699676	10.14
ILMN_1740883	6.365
ILMN_2053281	7.295
ILMN_1667374	6.687
ILMN_1729596	6.79
ILMN_1762696	6.435
ILMN_1662895	7.036
ILMN_2078724	12.71
ILMN_1661945	13.09
ILMN_1721106	7.008
ILMN_1775121	6.578
ILMN_1669287	6.298
ILMN_1696708	11.75
ILMN_2114190	6.444
ILMN_1784464	6.78
ILMN_1711543	6.805
ILMN_1675577	7.31
ILMN_2393450	11.86
ILMN_1673846	6.684
ILMN_1728272	6.377
ILMN_1687718	6.338
ILMN_1756877	8.176
ILMN_1693951	6.671
ILMN_1689560	6.435
ILMN_2157709	8.166
ILMN_1799563	6.529
ILMN_1652722	9.682
ILMN_1698085	7.465
ILMN_1807728	6.285
ILMN_2394438	14.46
ILMN_1763603	8.069
ILMN_2287276	7.571
ILMN_1807031	8.012
ILMN_1779279	11.1
ILMN_1796377	6.806
ILMN_2138745	6.617
ILMN_2185077	6.44
ILMN_2185072	6.429
ILMN_1804396	9.115
ILMN_2297373	6.286
ILMN_2412922	8.441
ILMN_1763091	10.24
ILMN_1688031	6.322
ILMN_1806456	7.722
ILMN_2147345	7.254
ILMN_1668914	6.87
ILMN_1718925	6.691
ILMN_2154853	6.637
ILMN_1803300	6.078
ILMN_1670143	6.159
ILMN_1658628	6.362
ILMN_2194388	6.356
ILMN_1773017	6.386
ILMN_1790688	6.602
ILMN_1657111	8.345
ILMN_1750352	6.249
ILMN_1686082	8.466
ILMN_1653553	7.981
ILMN_1690443	8.434
ILMN_2134381	13.1
ILMN_1724897	9.502
ILMN_1771003	9.043
ILMN_2175465	12.95
ILMN_1657744	10.35
ILMN_1801053	6.282
ILMN_1737699	6.423
ILMN_1696031	8.045
ILMN_2372241	6.718
ILMN_1693344	6.616
